site_name,vacancy_name,vacancy_link,vacancy_city,employer,employer_hh_link,min_salary,max_salary
HeadHunter (hh.ru),Юрист (исполнительное производство),https://hh.ru/vacancy/38676142?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Агро Эксперт Груп,https://hh.ru/employer/19196,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38585606?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, УДАЧА,https://hh.ru/employer/815814,60000.0,60000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38921748?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Индокс,https://hh.ru/employer/4870332,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38474912?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," Продукты Питания, Компания",https://hh.ru/employer/4275,80000.0,80000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38562725?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,"ОАО ТЦ Тишинка,ОАО",https://hh.ru/employer/1351428,50000.0,60000.0
HeadHunter (hh.ru),Юрист координатор судебного отдела,https://hh.ru/vacancy/38577299?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Центр Юридической Помощи,https://hh.ru/employer/4695814,40000.0,175000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39049389?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, МИЦ-Столичный ипотечный центр,https://hh.ru/employer/51395,,50000.0
HeadHunter (hh.ru),Старший юрист по интеллектуальному праву,https://hh.ru/vacancy/38536938?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Автомама,https://hh.ru/employer/1992423,100000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38820786?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО ИВЕНТ-ЮРИСТЫ,https://hh.ru/employer/2157376,,
HeadHunter (hh.ru),Юрист (Юридическое управление банка),https://hh.ru/vacancy/38777634?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," РЕСО-Гарантия, СПАО",https://hh.ru/employer/2242,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39042515?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Топ Трейд,https://hh.ru/employer/3956395,70000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39011005?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Сервис Транс Групп,https://hh.ru/employer/3393766,60000.0,70000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39007036?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, ГЛОНАСС МОБАЙЛ,https://hh.ru/employer/4427849,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39008302?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Строительная компания Интертрансстрой,https://hh.ru/employer/3542,,65000.0
HeadHunter (hh.ru),Юрист по аренде,https://hh.ru/vacancy/38849430?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО ДиДжиНайнтин,https://hh.ru/employer/1639979,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39031096?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Камлит,https://hh.ru/employer/654377,60000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39016685?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ИП Юрист и Право,https://hh.ru/employer/2594890,60000.0,
HeadHunter (hh.ru),Налоговый консультант/юрист,https://hh.ru/vacancy/39032972?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО ЮСТИКОМ,https://hh.ru/employer/4394799,120000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39047331?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Артель старателей Золотой полюс,https://hh.ru/employer/1861895,60000.0,
HeadHunter (hh.ru),Ведущий юрисконсульт,https://hh.ru/vacancy/38565160?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ЗАО ПК ИнжСтрой,https://hh.ru/employer/753970,70000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38466408?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Водоход,https://hh.ru/employer/61899,55000.0,66000.0
HeadHunter (hh.ru),Корпоративный юрист,https://hh.ru/vacancy/39005435?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО ЭГС,https://hh.ru/employer/4747445,60000.0,
HeadHunter (hh.ru),Младший юрист,https://hh.ru/vacancy/39005129?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Ферронордик,https://hh.ru/employer/677628,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38519332?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Центр Молекулярных Исследований,https://hh.ru/employer/2656806,,
HeadHunter (hh.ru),Главный специалист- юрист,https://hh.ru/vacancy/37634913?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, ГБУ МФЦ города Москвы Мои документы,https://hh.ru/employer/3390296,95040.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38555303?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Юта,https://hh.ru/employer/4323,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38802076?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО ПрофСервисТрейд,https://hh.ru/employer/4070692,70000.0,80000.0
HeadHunter (hh.ru),Корпоративный юрист,https://hh.ru/vacancy/38800069?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,АО SITRONICS (СИТРОНИКС),https://hh.ru/employer/35065,,
HeadHunter (hh.ru),Корпоративный юрист,https://hh.ru/vacancy/38742355?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Безлимит,https://hh.ru/employer/1050336,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39042483?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО КСОР,https://hh.ru/employer/4600821,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38809059?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО СКАЙТРЭК,https://hh.ru/employer/1625656,,
HeadHunter (hh.ru),Ведущий специалист (юрисконсульт в ед. числе),https://hh.ru/vacancy/38615282?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Филиал ГКУ Дирекции ЖКХиБ ЦАО,https://hh.ru/employer/1055547,47900.0,57500.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38989773?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Институт общей физики им. А.М. Прохорова Российской академии наук,https://hh.ru/employer/970016,,60000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/37462299?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, МТЭК-ЛОГИСТИК,https://hh.ru/employer/1134227,50000.0,60000.0
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38764261?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Коллегия адвокатов города Москвы Старинский и партнеры,https://hh.ru/employer/4837469,,
HeadHunter (hh.ru),Главный юрисконсульт сметно-договорного отдела,https://hh.ru/vacancy/38995806?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО М-Строй,https://hh.ru/employer/3482829,120000.0,
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38851293?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО ГорОбмен,https://hh.ru/employer/3282120,40000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38980870?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Геомаш-Центр,https://hh.ru/employer/7934,,
HeadHunter (hh.ru),Юрист-регистратор,https://hh.ru/vacancy/39039805?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Бизнес-Агентство Майерс Тайм,https://hh.ru/employer/4713685,50000.0,50000.0
HeadHunter (hh.ru),Юрист ЖКХ,https://hh.ru/vacancy/39031605?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Optiland,https://hh.ru/employer/1218659,60000.0,80000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38568132?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," Русские базовые информационные технологии, Научно-производственное объединение",https://hh.ru/employer/238419,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38521573?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Юридическая фирма Инкейс,https://hh.ru/employer/4041251,,70000.0
HeadHunter (hh.ru),Юрист уголовного направления,https://hh.ru/vacancy/39043345?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО ЕФРЕМОВ и ПАРТНЕРЫ,https://hh.ru/employer/69186,80000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38428511?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Саргас,https://hh.ru/employer/4518170,,65000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39042740?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Консалтинговая Компания Гарант Финанс,https://hh.ru/employer/4805826,65000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38988980?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, ABBYY,https://hh.ru/employer/301,,
HeadHunter (hh.ru),Корпоративный юрист,https://hh.ru/vacancy/38645978?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО РСХБ Лизинг,https://hh.ru/employer/4778720,,
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38958601?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Homeapp,https://hh.ru/employer/1736340,,70000.0
HeadHunter (hh.ru),Младший юрист,https://hh.ru/vacancy/38984933?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Юридическая фирма Вестсайд,https://hh.ru/employer/60192,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38863991?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Апиценна,https://hh.ru/employer/537228,60000.0,70000.0
HeadHunter (hh.ru),Senior Lawyer/Ведущий Юрист (авторское право и GDPR),https://hh.ru/vacancy/37765415?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Gaijin Entertainment,https://hh.ru/employer/1938,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38380659?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Роял Консалтинг Групп,https://hh.ru/employer/2267421,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38995571?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, TUI Russia & CIS,https://hh.ru/employer/2347,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38484115?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Леруа Мерлен. Центральный офис,https://hh.ru/employer/8582?dpt=8582-8582-lmofis,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39012282?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, РУССКАРТ,https://hh.ru/employer/9295,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38878673?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Экостандарт,https://hh.ru/employer/27735,60000.0,60000.0
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38696399?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Фарма-Менеджмент,https://hh.ru/employer/2081680,55000.0,55000.0
HeadHunter (hh.ru),Юрист в ТСН,https://hh.ru/vacancy/38813479?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, ТСН Комсомольский Проспект,https://hh.ru/employer/4715825,,70000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/37213574?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО А ГРУПП,https://hh.ru/employer/233732,,80000.0
HeadHunter (hh.ru),"Юрист -корпоративное право, ВЭД",https://hh.ru/vacancy/38933982?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, РВС-Холдинг,https://hh.ru/employer/1184869,,
HeadHunter (hh.ru),Юрист по судебно-претензионной работе,https://hh.ru/vacancy/38844080?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Mail.ru Group,https://hh.ru/employer/15478,,
HeadHunter (hh.ru),Помощник юриста УК,https://hh.ru/vacancy/38642607?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, МИЭЛЬ,https://hh.ru/employer/128645,50000.0,50000.0
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38682408?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, ABU Accounting Services,https://hh.ru/employer/100433,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38432083?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Mail.ru Group,https://hh.ru/employer/15478,,
HeadHunter (hh.ru),Юрист по договорно-претензионной работе,https://hh.ru/vacancy/38081002?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО ГК СМАРТ,https://hh.ru/employer/59450,,
HeadHunter (hh.ru),Юрист первичного приема,https://hh.ru/vacancy/38564025?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Smena Staff,https://hh.ru/employer/2712603,130000.0,380000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38162722?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО МСК-Строй,https://hh.ru/employer/1283879,60000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/37708995?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,АО ГПБ Комплект,https://hh.ru/employer/2741940,,
HeadHunter (hh.ru),Юрисконсульт в отдел земельных и имущественных отношений,https://hh.ru/vacancy/37853356?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, ДОМИНАНТ ГК,https://hh.ru/employer/67930,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38988961?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Ecocomplect,https://hh.ru/employer/3272167,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39010040?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Мидинвест,https://hh.ru/employer/4595666,60000.0,70000.0
HeadHunter (hh.ru),Юрист/помощник арбитражного управляющего,https://hh.ru/vacancy/38380746?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО РКТ,https://hh.ru/employer/655397,,
HeadHunter (hh.ru),Юрист по судебным спорам,https://hh.ru/vacancy/38995000?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Solid Case,https://hh.ru/employer/4564423,,70000.0
HeadHunter (hh.ru),Старший юрист,https://hh.ru/vacancy/38967094?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," Наталия Онишко и Партнеры, Адвокатское бюро",https://hh.ru/employer/19644,60000.0,
HeadHunter (hh.ru),Юрист по банкротству (Руководитель проектов),https://hh.ru/vacancy/38807371?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Юридическая фирма Инкейс,https://hh.ru/employer/4041251,,100000.0
HeadHunter (hh.ru),Младший юрист в сфере договорного и корпоративного права,https://hh.ru/vacancy/39035138?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, АСБ Консалтинг Групп,https://hh.ru/employer/985693,,60000.0
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38985981?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Honest&Bright,https://hh.ru/employer/126812,,
HeadHunter (hh.ru),Юрист отдела Корпоративного сопровождения ЮЛ,https://hh.ru/vacancy/38743952?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Гасфор,https://hh.ru/employer/3647391,60000.0,110000.0
HeadHunter (hh.ru),Помощник юриста (юридический секретарь) со знанием английского языка,https://hh.ru/vacancy/38186171?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Аваков Тарасов и партнеры,https://hh.ru/employer/6561,60000.0,100000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38588955?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Юридический Консалтинг,https://hh.ru/employer/3824381,50000.0,70000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38783913?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Земформ,https://hh.ru/employer/2724992,,80000.0
HeadHunter (hh.ru),Юрист в области предпринимательства,https://hh.ru/vacancy/38685179?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Фирма Псарьки,https://hh.ru/employer/2469009,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38886435?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Океан,https://hh.ru/employer/3198975,,50000.0
HeadHunter (hh.ru),"Юрист в Legal Group ""NOVATOR""",https://hh.ru/vacancy/38450844?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Юридическая группа NOVATOR,https://hh.ru/employer/3755956,60000.0,
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/39022086?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," РУНА, консалтинговая группа",https://hh.ru/employer/3089,45600.0,45600.0
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38792286?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," Группа компаний ЭРКАФАРМ ( аптечные сети Озерки, Доктор Столетов).",https://hh.ru/employer/224317,40000.0,45000.0
HeadHunter (hh.ru),Младший юрист,https://hh.ru/vacancy/38657462?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, АНО Центр развития Среда возможностей,https://hh.ru/employer/4561908,35000.0,
HeadHunter (hh.ru),Юрист (Интеллектуальная собственность),https://hh.ru/vacancy/38685252?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Юридическая фирма ART DE LEX,https://hh.ru/employer/94964,,80000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/39046820?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО ВАЛЭНСИ,https://hh.ru/employer/1840296,80000.0,80000.0
HeadHunter (hh.ru),Юрист по земельному праву,https://hh.ru/vacancy/38653494?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,АО Главстрой,https://hh.ru/employer/2190348,,
HeadHunter (hh.ru),Юрисконсульт (ведущий специалист отдела по правовой работе и государственным закупкам),https://hh.ru/vacancy/39026350?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, МХАТ имени А.П. Чехова,https://hh.ru/employer/1921637,,75000.0
HeadHunter (hh.ru),Юрист первичного приема,https://hh.ru/vacancy/38698352?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Закон и Право,https://hh.ru/employer/4674097,80000.0,150000.0
HeadHunter (hh.ru),Юрист-аналитик,https://hh.ru/vacancy/39032683?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,АО МИР Инициатива,https://hh.ru/employer/3297755,40000.0,60000.0
HeadHunter (hh.ru),Юрист в клинику,https://hh.ru/vacancy/37611630?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Медицина 24/7,https://hh.ru/employer/3619195,,
